customer_id,age,region,monthly_income_tzs,loan_amount_tzs,mobile_money_tx_30d,previous_defaults,days_late_avg,is_default
TZ-LOAN-18077,38.0,Mbeya,,500000,22,0,3.667677656176883,0
TZ-LOAN-18078,25.0,Arusha,977141.6507170981,1500000,21,0,1.7666409805302767,0
TZ-LOAN-18079,38.0,Dodoma,963494.1485399583,50000,23,2,8.440731448070004,0
TZ-LOAN-18080,28.0,Mbeya,368613.9773465323,1000000,17,0,3.8199194785154167,1
TZ-LOAN-18081,55.0,Mwanza,1129594.278077333,1500000,33,2,1.1687143113504237,1
TZ-LOAN-18082,25.0,Dar es Salaam,212942.7115255886,250000,33,0,11.603933725469275,0
TZ-LOAN-18083,59.0,Dodoma,462568.2251667154,500000,31,0,0.5796087867395304,0
TZ-LOAN-18084,41.0,Mbeya,793700.7872275966,250000,21,0,6.610676076585832,0
TZ-LOAN-18085,52.0,Arusha,393930.11458921805,1500000,24,0,5.672986326761892,1
TZ-LOAN-18086,31.0,Mbeya,729145.7257038023,500000,15,0,0.37824768954223187,0
TZ-LOAN-18087,31.0,Mwanza,722322.8236409886,500000,28,0,11.588880234723414,0
TZ-LOAN-18088,27.0,Arusha,593877.7190231838,100000,18,0,1.901271113478664,0
TZ-LOAN-18089,29.0,Arusha,899720.1615771679,100000,15,0,6.752609771476853,0
TZ-LOAN-18090,55.0,Dodoma,581491.7622027083,50000,21,2,1.6217412512854774,0
TZ-LOAN-18091,61.0,Mwanza,719462.3206441416,50000,24,1,3.7294891887411086,0
TZ-LOAN-18092,63.0,Mwanza,993941.5632463708,250000,27,0,17.937685488456196,0
TZ-LOAN-18093,51.0,Arusha,887205.8630077521,100000,27,0,4.71800659328813,0
TZ-LOAN-18094,58.0,Dar es Salaam,885805.1872442625,500000,17,0,1.757177479681594,0
TZ-LOAN-18095,27.0,Dar es Salaam,305246.11933496594,100000,27,0,3.0659268091683245,0
TZ-LOAN-18096,34.0,Dodoma,807437.7726503965,500000,24,1,5.635693903834845,0
TZ-LOAN-18097,34.0,Dodoma,386450.36270914855,100000,24,0,2.9456378772493523,0
TZ-LOAN-18098,20.0,Dodoma,265575.5060665921,500000,22,0,12.081488752505447,0
TZ-LOAN-18099,48.0,Dodoma,628488.0961145095,250000,22,0,10.104381741847781,0
TZ-LOAN-18100,68.0,Arusha,378711.44400452304,100000,16,0,0.7938661022272124,0
TZ-LOAN-18101,18.0,Dodoma,887185.3156519932,1000000,22,0,7.6842118865131015,0
TZ-LOAN-18102,29.0,Dar es Salaam,894360.6379085972,1000000,20,0,14.27245816485363,0
TZ-LOAN-18103,56.0,Mbeya,79212.12907056743,500000,33,0,1.905630285493369,1
TZ-LOAN-18104,21.0,Dar es Salaam,401509.238126933,250000,26,3,1.3604855169799506,1
TZ-LOAN-18105,59.0,Dodoma,212063.99842460034,500000,27,1,0.0481750717029666,1
TZ-LOAN-18106,30.0,Arusha,,250000,18,0,0.6145538752871095,0
TZ-LOAN-18107,51.0,Mwanza,786552.7009606473,50000,18,0,16.209835817437966,0
TZ-LOAN-18108,59.0,Mbeya,577313.5705464835,100000,25,0,2.4806837417858847,0
TZ-LOAN-18109,38.0,Mbeya,473072.22779985936,250000,27,1,2.44973829467639,0
TZ-LOAN-18110,39.0,Dodoma,1040052.9580439418,500000,35,0,1.5508581739994955,0
TZ-LOAN-18111,21.0,Dodoma,-41457.15177888656,50000,28,0,0.8959856785292059,0
TZ-LOAN-18112,35.0,Mbeya,1021061.5680554674,500000,26,1,3.554419663903628,0
TZ-LOAN-18113,22.0,Arusha,486713.5120533543,1000000,35,0,6.422077314839293,0
TZ-LOAN-18114,36.0,Mbeya,626567.2969661631,1000000,30,0,4.001383339643218,0
TZ-LOAN-18115,19.0,Arusha,491790.9986839674,100000,22,0,0.18046926654407225,0
TZ-LOAN-18116,29.0,Dar es Salaam,1112866.4316617355,1500000,29,0,8.134691803469568,0
TZ-LOAN-18117,34.0,Dodoma,280706.45095842215,100000,21,0,13.411484782316208,0
TZ-LOAN-18118,27.0,Arusha,653520.9109165807,50000,30,0,2.9024573654678116,0
TZ-LOAN-18119,51.0,Mbeya,,1000000,32,0,2.2821966312376247,0
TZ-LOAN-18120,23.0,Dar es Salaam,166699.16963444976,250000,21,0,1.3058759271253264,0
TZ-LOAN-18121,25.0,Mbeya,374030.5488661539,1000000,30,1,1.7967518831477147,1
TZ-LOAN-18122,68.0,Dar es Salaam,,1500000,30,0,5.1704119133204625,0
TZ-LOAN-18123,28.0,Mwanza,384000.4895946876,100000,14,0,7.351557552531157,0
TZ-LOAN-18124,29.0,Dar es Salaam,405322.468634255,500000,13,0,2.0189505810582706,0
TZ-LOAN-18125,26.0,Arusha,545041.2010770688,50000,23,0,2.075097708782864,0
TZ-LOAN-18126,19.0,Mwanza,844874.3994938519,1500000,18,0,2.9992070384830445,0
TZ-LOAN-18127,25.0,Dar es Salaam,547184.6669365567,1000000,30,0,0.9328695854984315,0
TZ-LOAN-18128,150.0,Dar es Salaam,973527.858341884,250000,20,1,13.100759025325235,0
TZ-LOAN-18129,53.0,Arusha,350672.66520219354,1500000,22,0,6.111635568413993,1
TZ-LOAN-18130,27.0,Dodoma,274423.3218579642,250000,31,0,2.8421273952030535,0
TZ-LOAN-18131,38.0,Dodoma,1227903.62171634,250000,15,0,0.652095557649369,0
TZ-LOAN-18132,37.0,Dodoma,452612.56170034665,50000,20,0,9.446603996267829,0
TZ-LOAN-18133,65.0,Mwanza,256726.39787835203,250000,17,0,3.3054753583578322,0
TZ-LOAN-18134,25.0,Dodoma,127383.81746845087,250000,13,2,7.969862702237879,1
TZ-LOAN-18135,53.0,Mwanza,,1000000,21,0,0.16982201265471752,0
TZ-LOAN-18136,46.0,Dodoma,547608.6456019823,50000,26,0,1.5986446311100233,0
TZ-LOAN-18137,59.0,Arusha,573887.0794800804,500000,25,0,4.8655671724492295,0
TZ-LOAN-18138,29.0,Mwanza,602239.4865240081,500000,25,1,3.346404509644063,0
TZ-LOAN-18139,31.0,Dodoma,953882.8654009344,250000,24,1,1.7482978890140788,0
TZ-LOAN-18140,65.0,Mbeya,596141.0498072238,1500000,31,0,1.1227867354871037,0
TZ-LOAN-18141,67.0,Dodoma,1353216.1336497879,100000,31,0,1.7963438761371855,0
TZ-LOAN-18142,38.0,Mbeya,690128.1722162687,50000,26,1,6.780560336871245,0
TZ-LOAN-18143,39.0,Mbeya,968535.4300874963,100000,24,0,1.0149117461105974,0
TZ-LOAN-18144,38.0,Dar es Salaam,891571.957371322,50000,26,0,4.504710727428108,0
TZ-LOAN-18145,61.0,Dodoma,639065.8039225887,50000,35,0,2.755468315619444,0
TZ-LOAN-18146,67.0,Dar es Salaam,473908.704193861,1000000,32,0,,0
TZ-LOAN-18147,47.0,Dar es Salaam,749589.1785699661,250000,29,0,1.125843769634975,0
TZ-LOAN-18148,56.0,Mwanza,803029.6193621819,1000000,24,2,1.5741672977127044,1
TZ-LOAN-18149,37.0,Mbeya,478224.1855620418,1500000,22,2,2.5432028296299425,1
TZ-LOAN-18150,41.0,Dar es Salaam,699901.6597851968,100000,27,1,0.9110614660535689,0
TZ-LOAN-18151,40.0,Dodoma,1020861.4934778789,100000,27,0,3.092005658589203,0
TZ-LOAN-18152,24.0,Arusha,-150000.0,500000,29,0,2.6897065009788585,0
TZ-LOAN-18153,26.0,Dodoma,906310.7961048264,1500000,23,0,23.068807065965032,1
TZ-LOAN-18154,18.0,Mbeya,1208827.9059140845,1500000,25,0,4.505332421394423,0
TZ-LOAN-18155,43.0,Mwanza,461187.7366380633,1000000,29,0,0.35996196228007155,0
TZ-LOAN-18156,55.0,Dodoma,860564.6756177882,1000000,21,1,3.0803904255412666,0
TZ-LOAN-18157,55.0,Dodoma,1051555.8525743817,1500000,34,0,10.539268074949977,0
TZ-LOAN-18158,61.0,Dar es Salaam,381100.00010840123,1000000,28,0,10.078301062794143,1
TZ-LOAN-18159,39.0,Dodoma,,500000,20,2,16.32528209270991,1
TZ-LOAN-18160,61.0,Mbeya,1171371.428550575,1000000,22,1,11.232482746597636,0
TZ-LOAN-18161,27.0,Arusha,357470.343263918,1000000,20,0,0.9697426533160416,1
TZ-LOAN-18162,23.0,Dar es Salaam,247660.99020328675,1500000,24,0,0.01788331566857457,1
TZ-LOAN-18163,34.0,Dodoma,1108394.4720918534,1500000,28,2,4.788854939433503,1
TZ-LOAN-18164,68.0,Arusha,1009028.9674941315,1000000,21,0,6.060770346302657,0
TZ-LOAN-18165,67.0,Dodoma,779636.0731951308,1000000,25,0,0.7032815735406142,0
TZ-LOAN-18166,55.0,Mwanza,636286.7736062518,1500000,28,1,0.9126196815456582,1
TZ-LOAN-18167,41.0,Mbeya,518442.6483185054,100000,18,0,16.49454395516582,0
TZ-LOAN-18168,68.0,Mwanza,734584.6621427153,250000,33,0,14.397152093323001,0
TZ-LOAN-18169,27.0,Dar es Salaam,1123942.0872204648,100000,28,0,0.8537728574505404,0
TZ-LOAN-18170,25.0,Arusha,721569.8378426228,1000000,18,0,1.4185060614462641,0
TZ-LOAN-18171,38.0,Mwanza,1300087.7801740896,50000,26,2,11.133385160880515,0
TZ-LOAN-18172,23.0,Dodoma,380617.40430793085,50000,24,1,2.854588718583181,0
TZ-LOAN-18173,38.0,Mwanza,644095.7737015192,500000,25,0,7.999235900978533,0
TZ-LOAN-18174,56.0,Arusha,538082.3997008253,100000,27,0,2.520789767164077,0
TZ-LOAN-18175,41.0,Dodoma,324457.53705130017,1500000,30,2,6.666288327552799,1
TZ-LOAN-18176,50.0,Dar es Salaam,604074.8800971034,500000,29,0,2.5277462007433815,0
TZ-LOAN-18177,35.0,Mwanza,775198.7904981319,500000,26,0,11.472047766130656,0
TZ-LOAN-18178,45.0,Mbeya,807269.053985609,50000,20,0,1.9694568080325383,0
TZ-LOAN-18179,69.0,Arusha,1301135.6536833667,100000,22,0,3.702432374689138,0
TZ-LOAN-18180,49.0,Mbeya,789340.240917068,250000,21,0,3.6881701176967403,0
TZ-LOAN-18181,29.0,Dodoma,995041.0411038848,1500000,27,0,5.233013399770872,0
TZ-LOAN-18182,65.0,Mbeya,669828.2738896927,100000,25,0,1.8314626865529688,0
TZ-LOAN-18183,59.0,Arusha,1153416.6801357786,500000,23,0,5.1453449451824005,0
TZ-LOAN-18184,44.0,Arusha,1369534.7856764207,1000000,35,0,0.7601402849386127,0
TZ-LOAN-18185,27.0,Mbeya,809325.5392927849,500000,26,1,11.20338404475276,0
TZ-LOAN-18186,63.0,Mbeya,352202.29536452563,100000,25,0,0.7784379788285855,0
TZ-LOAN-18187,69.0,Dodoma,485358.4931668495,50000,23,0,9.172132535796392,0
TZ-LOAN-18188,59.0,Mbeya,734580.2909615487,100000,28,0,5.90694979220299,0
TZ-LOAN-18189,49.0,Arusha,786949.4105751938,250000,22,0,2.085667644484634,0
TZ-LOAN-18190,59.0,Mbeya,859527.5403153116,1500000,27,1,1.9832694898886696,0
TZ-LOAN-18191,43.0,Dar es Salaam,788059.3043690124,1500000,25,0,16.913606710977866,0
TZ-LOAN-18192,42.0,Arusha,652095.4748767816,1000000,24,0,1.0844647741870763,0
TZ-LOAN-18193,28.0,Arusha,459140.4676393614,1000000,23,0,6.417944613104719,0
TZ-LOAN-18194,40.0,Dodoma,770341.4783792689,500000,32,0,1.0147583093462977,0
TZ-LOAN-18195,51.0,Dodoma,1206496.207244197,100000,20,0,11.790357970912515,0
TZ-LOAN-18196,69.0,Mwanza,955978.5816283264,1500000,25,0,6.772796534457125,0
TZ-LOAN-18197,57.0,Dodoma,810411.1848908594,50000,27,0,13.493323553206997,0
TZ-LOAN-18198,40.0,Dar es Salaam,958870.0771468254,250000,27,0,10.564276583809406,0
TZ-LOAN-18199,46.0,Dodoma,538680.7913297443,500000,33,1,3.9869736193716516,0
TZ-LOAN-18200,48.0,Mwanza,497520.4561750039,100000,23,0,0.825724278706918,0
TZ-LOAN-18201,24.0,Arusha,425664.4686902054,50000,28,0,1.2516714198669499,0
TZ-LOAN-18202,57.0,Dodoma,612414.0131691686,100000,25,1,1.1270923965871407,0
TZ-LOAN-18203,50.0,Mwanza,523398.23098727595,50000,26,0,1.2464074694105112,0
TZ-LOAN-18204,38.0,Dodoma,1012482.4221956418,100000,22,0,3.235271301813966,0
TZ-LOAN-18205,19.0,Dodoma,507402.9746953433,100000,17,0,10.116949959050427,0
TZ-LOAN-18206,35.0,Arusha,409183.4851325251,1500000,25,0,0.11692968430765499,1
TZ-LOAN-18207,64.0,Mwanza,,500000,20,0,1.3621968848186232,0
TZ-LOAN-18208,50.0,Dodoma,514587.43067559693,100000,37,1,4.541649779263313,0
TZ-LOAN-18209,54.0,Arusha,696058.5371751053,100000,20,0,10.024397666940509,0
TZ-LOAN-18210,51.0,Mwanza,785396.8474230235,500000,32,0,1.7654097952607137,0
TZ-LOAN-18211,37.0,Mbeya,308992.06432375545,500000,20,0,2.4106009696800985,0
TZ-LOAN-18212,52.0,Mwanza,1020645.1308509207,1000000,27,0,2.3374372650853354,0
TZ-LOAN-18213,68.0,Dodoma,841135.7121233683,1000000,29,3,1.7385311520005706,1
TZ-LOAN-18214,67.0,Dodoma,1117515.2035642345,1500000,24,0,5.999283560485629,0
TZ-LOAN-18215,35.0,Mwanza,,500000,22,0,5.332875845365876,0
TZ-LOAN-18216,63.0,Arusha,679737.737742848,250000,23,0,9.266313328462594,0
TZ-LOAN-18217,41.0,Mwanza,661806.7264982586,1500000,25,0,12.479476836143773,1
TZ-LOAN-18218,25.0,Dodoma,729166.5483050066,50000,23,2,11.536772145700105,0
TZ-LOAN-18219,47.0,Dodoma,213615.5754268517,500000,27,0,3.8843924910119103,0
TZ-LOAN-18220,61.0,Dar es Salaam,683250.9136076667,1000000,26,0,1.0271165712390384,0
TZ-LOAN-18221,27.0,Arusha,222060.82657287642,100000,21,1,1.256185331974675,0
TZ-LOAN-18222,40.0,Dar es Salaam,757500.2213590764,500000,28,0,4.461086657962868,0
TZ-LOAN-18223,69.0,Dodoma,11405.262644444127,500000,24,1,12.529518872098354,1
TZ-LOAN-18224,66.0,Arusha,94523.94971282408,1000000,22,0,3.7797047693016133,1
TZ-LOAN-18225,28.0,Arusha,,1000000,20,0,13.723198386796195,0
TZ-LOAN-18226,19.0,Arusha,485948.46344156517,250000,25,1,1.5207514472385844,0
TZ-LOAN-18227,43.0,Mwanza,353642.57791032776,1500000,20,2,0.451520931275708,1
TZ-LOAN-18228,53.0,Mwanza,1031253.6863226644,1000000,24,0,7.955299292982936,0
TZ-LOAN-18229,50.0,Dodoma,748287.8651985244,1000000,21,0,10.57569933733588,0
TZ-LOAN-18230,64.0,Arusha,911627.0586601351,1000000,24,0,2.971772237508218,0
TZ-LOAN-18231,30.0,Arusha,600127.3783037509,1500000,27,0,0.5404000377303388,0
TZ-LOAN-18232,57.0,Arusha,1453888.6081700008,100000,26,0,0.21624601471434884,0
TZ-LOAN-18233,42.0,Mwanza,468645.8418320615,500000,30,0,0.32300149840689657,0
TZ-LOAN-18234,21.0,Dodoma,1173348.6648079664,500000,27,1,2.8911921102668927,0
TZ-LOAN-18235,59.0,Arusha,631590.1879700262,1000000,17,0,1.3381881624214789,0
TZ-LOAN-18236,36.0,Arusha,153646.88152617618,1500000,33,1,3.098770229628368,1
TZ-LOAN-18237,35.0,Mbeya,794854.6237244325,250000,28,0,3.3519358538474258,0
TZ-LOAN-18238,54.0,Dar es Salaam,744428.7684365491,1000000,24,0,3.0633030300529125,0
TZ-LOAN-18239,47.0,Mwanza,334603.45572823106,1500000,29,0,4.836899274880993,1
TZ-LOAN-18240,36.0,Mbeya,373334.2168595856,1500000,26,0,5.687864228624039,1
TZ-LOAN-18241,40.0,Dodoma,642590.7070745024,250000,32,2,2.520453404058776,0
TZ-LOAN-18242,150.0,Dar es Salaam,754924.3445743944,1500000,23,1,2.0551406063231394,1
TZ-LOAN-18243,18.0,Dodoma,-91198.98486382025,500000,34,1,2.297505151133292,0
TZ-LOAN-18244,29.0,Mwanza,965936.4357571409,250000,21,1,0.36382952752246367,0
TZ-LOAN-18245,41.0,Dodoma,501650.6078555067,250000,28,0,1.9403176351970588,0
TZ-LOAN-18246,51.0,Arusha,250475.7546805471,50000,22,0,1.1151718249796057,0
TZ-LOAN-18247,25.0,Arusha,932319.9654355792,250000,15,0,1.7183717529108213,0
TZ-LOAN-18248,35.0,Dodoma,642914.606174463,250000,23,0,6.265764484920621,0
TZ-LOAN-18249,65.0,Dodoma,1014849.7330346763,100000,27,0,22.343779934021804,0
TZ-LOAN-18250,22.0,Dodoma,,500000,30,1,12.855785785805987,0
TZ-LOAN-18251,43.0,Dodoma,,1000000,21,0,8.61934483239961,0
TZ-LOAN-18252,47.0,Arusha,604181.0165059532,50000,38,0,6.6817541540871765,0
TZ-LOAN-18253,30.0,Mbeya,794813.8281668413,250000,20,1,14.496445424783872,0
TZ-LOAN-18254,36.0,Mbeya,525940.622357201,100000,34,0,6.972476400661876,0
TZ-LOAN-18255,46.0,Dodoma,394228.2233760501,100000,29,0,3.1834058084579957,0
TZ-LOAN-18256,20.0,Dodoma,832972.7367963932,1500000,23,3,4.598506778687986,1
TZ-LOAN-18257,43.0,Dar es Salaam,606653.6475666711,1000000,16,0,1.8248676326920181,0
TZ-LOAN-18258,57.0,Dodoma,660070.2944207018,1000000,23,0,0.016569112182427785,0
TZ-LOAN-18259,29.0,Mbeya,976813.9508463823,500000,25,2,2.181783599441485,0
TZ-LOAN-18260,19.0,Mwanza,615837.0176792777,1500000,28,0,2.5945397531108965,0
TZ-LOAN-18261,28.0,Mwanza,654510.1776625372,250000,21,1,6.604259198349083,0
TZ-LOAN-18262,61.0,Dodoma,470105.14656472043,100000,18,0,9.802802355127401,0
TZ-LOAN-18263,45.0,Dodoma,779221.9801945552,50000,19,0,16.437743452466353,0
TZ-LOAN-18264,35.0,Mwanza,,500000,25,0,,0
TZ-LOAN-18265,30.0,Dar es Salaam,920232.5395371674,250000,24,1,15.779145559903672,0
TZ-LOAN-18266,54.0,Mbeya,476261.34889793716,1500000,18,1,8.031852027578335,1
TZ-LOAN-18267,39.0,Dodoma,,1000000,26,1,0.15665039547191825,1
TZ-LOAN-18268,29.0,Dodoma,887641.2197436409,1500000,20,0,4.522562430666144,0
TZ-LOAN-18269,19.0,Dar es Salaam,725663.901008859,250000,29,0,2.2757074975336926,0
TZ-LOAN-18270,54.0,Mbeya,378134.56214219163,1500000,25,0,0.1730152431025076,1
TZ-LOAN-18271,24.0,Dodoma,1041966.2203203503,1000000,18,0,3.791128788059896,0
TZ-LOAN-18272,43.0,Mbeya,140464.82947992475,250000,28,2,4.395180434565146,1
TZ-LOAN-18273,43.0,Mbeya,885285.4259791255,50000,23,0,1.4533042218321728,0
TZ-LOAN-18274,41.0,Mwanza,270436.389200541,500000,29,0,14.057042858446584,0
TZ-LOAN-18275,29.0,Dodoma,1215736.554945658,1500000,17,0,4.713869646763065,0
TZ-LOAN-18276,33.0,Mwanza,186620.081928313,1000000,33,0,0.967703200291387,1
TZ-LOAN-18277,40.0,Mbeya,995675.1955618246,50000,22,0,6.387322814571473,0
TZ-LOAN-18278,57.0,Dodoma,625509.6919966268,100000,20,0,3.4571388343384917,0
TZ-LOAN-18279,26.0,Arusha,540019.2290483768,50000,28,0,3.2049946902173545,0
TZ-LOAN-18280,49.0,Arusha,,50000,25,1,8.994925439771844,0
TZ-LOAN-18281,32.0,Dar es Salaam,839570.1017473439,50000,32,0,0.7435430648653785,0
TZ-LOAN-18282,54.0,Mwanza,378679.8493007391,1000000,18,1,3.37640604049731,1
TZ-LOAN-18283,30.0,Mbeya,405263.68244942836,100000,23,0,7.588010958260298,0
TZ-LOAN-18284,22.0,Arusha,844881.4595338658,500000,23,0,5.399763908590386,0
TZ-LOAN-18285,28.0,Dodoma,137797.11390512006,50000,27,0,0.027141821994840918,0
TZ-LOAN-18286,27.0,Mbeya,474731.27204237436,1000000,30,3,7.742904050435055,1
TZ-LOAN-18287,69.0,Dar es Salaam,1562206.0862478323,1000000,17,1,14.47237315110748,0
TZ-LOAN-18288,30.0,Mbeya,359596.11062321573,500000,18,0,6.098289792614007,0
TZ-LOAN-18289,58.0,Dar es Salaam,994340.8375279258,250000,29,0,10.433375198080434,0
TZ-LOAN-18290,63.0,Mbeya,474214.76938585634,100000,25,0,2.237781092461069,0
TZ-LOAN-18291,67.0,Dodoma,802713.5434391431,100000,23,0,2.1585563173795657,0
TZ-LOAN-18292,32.0,Mwanza,846306.7071788652,1500000,21,3,1.9346732870590087,1
TZ-LOAN-18293,59.0,Arusha,988687.0205548842,50000,24,0,6.639550448271513,0
TZ-LOAN-18294,24.0,Mbeya,589923.8519561673,250000,18,0,14.24225049609575,0
TZ-LOAN-18295,57.0,Mbeya,1246665.3916264558,100000,36,0,10.831571026012007,0
TZ-LOAN-18296,45.0,Dodoma,473199.0306244459,1500000,33,1,0.8138530453799607,1
TZ-LOAN-18297,49.0,Dodoma,720266.124079868,50000,20,0,4.918937922606245,0
TZ-LOAN-18298,52.0,Arusha,723583.0796652823,250000,29,0,27.555424090446078,0
TZ-LOAN-18299,32.0,Mbeya,313409.5640151754,1000000,31,0,1.7504009534934815,1
TZ-LOAN-18300,65.0,Dodoma,564238.3235062638,50000,28,0,5.036342454859543,0
TZ-LOAN-18301,53.0,Mwanza,698454.0497715222,250000,17,0,11.855595538965755,0
TZ-LOAN-18302,38.0,Dar es Salaam,520363.6870611741,500000,30,0,11.490383361604739,0
TZ-LOAN-18303,23.0,Dar es Salaam,1382277.1896369606,100000,19,0,1.9391718517181764,0
TZ-LOAN-18304,18.0,Dodoma,398412.89792014076,50000,29,1,0.4931655051103276,0
TZ-LOAN-18305,21.0,Arusha,1003827.3404421284,1500000,26,0,5.192418371392419,0
TZ-LOAN-18306,28.0,Dodoma,906937.9439446359,1000000,27,0,14.68425154776575,0
TZ-LOAN-18307,61.0,Dodoma,645841.3596487186,1500000,23,3,3.5462174478984365,1
TZ-LOAN-18308,43.0,Dar es Salaam,390437.2838443259,50000,34,0,3.0597478045938513,0
TZ-LOAN-18309,54.0,Dodoma,419523.403882469,100000,23,0,9.97360553538037,0
TZ-LOAN-18310,40.0,Arusha,494609.8102350471,100000,23,0,2.763420281866282,0
TZ-LOAN-18311,46.0,Dar es Salaam,114277.61541612109,250000,19,3,5.711703518900953,1
TZ-LOAN-18312,38.0,Dar es Salaam,348960.37226021284,1500000,22,0,2.4603657591871664,1
TZ-LOAN-18313,65.0,Dar es Salaam,205257.0453909072,1500000,27,1,2.3671473968600285,1
TZ-LOAN-18314,62.0,Mwanza,1053762.500953315,1000000,25,0,1.040089892010523,0
TZ-LOAN-18315,62.0,Mbeya,,250000,30,0,0.46305332055426496,0
TZ-LOAN-18316,66.0,Dodoma,885792.2296596381,1000000,25,1,10.821106547243478,0
TZ-LOAN-18317,44.0,Mwanza,826649.5854625843,50000,27,0,0.9996981840848889,0
TZ-LOAN-18318,56.0,Dodoma,700090.2870002489,50000,17,0,0.32119097619244363,0
TZ-LOAN-18319,57.0,Arusha,,1500000,21,0,4.3650561050512495,0
TZ-LOAN-18320,30.0,Mbeya,,250000,31,0,3.948254593248404,0
TZ-LOAN-18321,40.0,Dodoma,682000.8966101134,500000,24,0,4.19383331238136,0
TZ-LOAN-18322,33.0,Dodoma,874117.6483472369,100000,20,0,3.1565448358116406,0
TZ-LOAN-18323,47.0,Mbeya,253637.23044316127,250000,23,0,0.7653850034077275,0
TZ-LOAN-18324,21.0,Arusha,1578976.6688427648,250000,24,0,0.1056832323288575,0
TZ-LOAN-18325,57.0,Arusha,658569.7288332758,50000,18,0,0.2376279383454739,0
TZ-LOAN-18326,33.0,Dodoma,692596.8351726779,100000,33,2,14.336444274315221,0
TZ-LOAN-18327,48.0,Mbeya,1027063.4095024765,250000,14,0,3.794878092826108,0
TZ-LOAN-18328,59.0,Dar es Salaam,924486.5999030671,50000,28,0,2.5518031218356874,0
TZ-LOAN-18329,42.0,Dar es Salaam,661423.4058189377,50000,28,0,2.64521797380002,0
TZ-LOAN-18330,61.0,Mwanza,689038.8314294126,1500000,13,0,5.280571510995661,1
TZ-LOAN-18331,29.0,Mbeya,-150000.0,1500000,26,0,2.363338093336794,1
TZ-LOAN-18332,43.0,Arusha,483060.2666450072,250000,25,0,7.959440734150894,0
TZ-LOAN-18333,54.0,Mwanza,805163.0648476881,250000,17,0,1.505139784664398,0
TZ-LOAN-18334,65.0,Arusha,783167.851712866,50000,39,0,2.288471539605265,0
TZ-LOAN-18335,50.0,Mwanza,1016349.7250012261,1500000,25,2,13.666595104566868,1
TZ-LOAN-18336,45.0,Arusha,,250000,25,0,1.5074425489479095,0
TZ-LOAN-18337,26.0,Dodoma,233814.0459707401,100000,28,0,5.417424888512823,0
TZ-LOAN-18338,29.0,Arusha,967019.1292327035,50000,21,0,2.267245286251476,0
TZ-LOAN-18339,22.0,Mbeya,1080826.8038546047,50000,35,0,3.185697664585901,0
TZ-LOAN-18340,69.0,Mwanza,,250000,32,0,0.23120558052602422,0
TZ-LOAN-18341,45.0,Dar es Salaam,600909.8987427526,250000,27,0,0.9150122828088529,0
TZ-LOAN-18342,52.0,Dodoma,963315.8155629737,250000,21,0,0.5374404653908607,0
TZ-LOAN-18343,22.0,Arusha,1678673.1434024642,100000,26,0,9.312470460486345,0
TZ-LOAN-18344,51.0,Dar es Salaam,684545.6943321427,50000,26,0,,0
TZ-LOAN-18345,63.0,Mwanza,256478.99232646264,500000,26,0,0.3519761340293126,0
TZ-LOAN-18346,51.0,Dodoma,474114.48513435444,100000,20,0,0.3997948111202626,0
TZ-LOAN-18347,30.0,Dodoma,837642.8000912153,100000,20,0,4.016696101684033,0
TZ-LOAN-18348,56.0,Dodoma,168558.70673058118,1500000,21,0,3.5062488379521053,1
TZ-LOAN-18349,59.0,Dar es Salaam,700820.9224736209,50000,27,0,5.2572906355279,0
TZ-LOAN-18350,62.0,Mwanza,764100.9950947649,500000,19,0,6.6743162555811475,0
TZ-LOAN-18351,65.0,Arusha,1110536.5219437955,50000,29,1,7.978154982668975,0
TZ-LOAN-18352,31.0,Mwanza,1043058.45681629,100000,24,0,0.8072056717269462,0
TZ-LOAN-18353,28.0,Dodoma,909375.4375255313,250000,29,1,0.19285041632900762,0
TZ-LOAN-18354,59.0,Mwanza,1196.2968456411036,50000,18,0,10.998286941001572,1
TZ-LOAN-18355,55.0,Arusha,926315.9384143776,50000,22,0,,0
TZ-LOAN-18356,21.0,Mwanza,861654.0158180739,250000,27,0,17.744600964035378,0
TZ-LOAN-18357,50.0,Dodoma,,500000,24,0,3.80466267696836,0
TZ-LOAN-18358,24.0,Dodoma,,500000,22,0,3.567028789035074,1
TZ-LOAN-18359,58.0,Arusha,416967.8272438819,50000,26,0,4.877276710692453,0
TZ-LOAN-18360,25.0,Mbeya,299953.1691397801,250000,24,0,0.932515324886307,0
TZ-LOAN-18361,54.0,Mwanza,45497.46814787283,1500000,28,0,1.4654198827545675,1
TZ-LOAN-18362,68.0,Dodoma,649125.4545755617,50000,24,1,11.81201837156457,0
TZ-LOAN-18363,27.0,Mwanza,410653.36356716615,250000,16,0,1.1933660101369998,0
TZ-LOAN-18364,60.0,Arusha,1437591.6740806736,100000,22,0,1.3261522481652936,0
TZ-LOAN-18365,32.0,Dar es Salaam,599368.4181686272,1500000,21,1,3.5665878367013777,1
TZ-LOAN-18366,55.0,Dar es Salaam,1038125.9467597881,250000,17,0,5.124272885202922,0
TZ-LOAN-18367,32.0,Dodoma,179270.29259203264,50000,23,0,0.004521376742411631,0
TZ-LOAN-18368,22.0,Arusha,490973.12419853907,1000000,21,0,3.051215381477765,0
TZ-LOAN-18369,46.0,Arusha,679069.3628102944,500000,25,0,2.5459109211037956,0
